epoch,train_loss,train_acc,val_loss,val_acc
1,2.360706679640239,0.1630901287553648,2.058131031055546,0.22613065326633167
2,2.11373318759498,0.1917024320457797,2.136977000452166,0.18592964824120603
3,2.074750689818965,0.20457796852646637,2.050973730470667,0.21608040201005024
4,1.9974727961467913,0.27753934191702434,1.8799473963790203,0.37185929648241206
5,1.8421363804985014,0.3090128755364807,1.9750049162150627,0.2864321608040201
6,1.7285208393405265,0.38483547925608014,1.557562399150139,0.5125628140703518
7,1.5291067892219206,0.43490701001430615,1.5325840633718213,0.4723618090452261
8,1.440703033889312,0.46924177396280403,1.5077520680786975,0.46733668341708545
9,1.3859505464079043,0.5050071530758226,1.9480996323590303,0.33668341708542715
10,1.3257486267662868,0.530758226037196,1.5884603411708045,0.4271356783919598
11,1.2580817165292895,0.5636623748211731,1.3747055093247686,0.5276381909547738
12,1.2477361714208928,0.5450643776824035,1.7174947441522799,0.45226130653266333
13,1.1989711424141312,0.5593705293276109,2.2140739694911633,0.32663316582914576
14,1.215979614824014,0.5722460658082976,1.3678301129508856,0.5376884422110553
15,1.1534283068217603,0.5836909871244635,1.3274219892731862,0.592964824120603
16,1.1291985168989125,0.6108726752503576,1.8232502811518148,0.37185929648241206
17,1.1279651842403822,0.592274678111588,1.2463124511229933,0.5477386934673367
18,1.0470017387461081,0.6366237482117311,1.4049147175784087,0.542713567839196
19,1.0420520535866078,0.6337625178826896,1.493696557217507,0.5226130653266332
20,1.001128877181352,0.6566523605150214,1.2877261428976778,0.5678391959798995
21,1.076056396500747,0.630901287553648,1.2701580458549997,0.5829145728643216
22,1.0292541051286144,0.6409155937052933,2.417529203184885,0.36683417085427134
23,0.9828909564768638,0.6652360515021459,1.3045347048409621,0.5829145728643216
24,0.925530578360196,0.6738197424892703,1.2233171498955195,0.592964824120603
25,0.9699056498141418,0.648068669527897,1.1723376356776636,0.6080402010050251
26,0.9140729085570242,0.6638054363376252,1.11574857438629,0.6180904522613065
27,0.8823552419869856,0.6895565092989986,1.1842242682998503,0.5879396984924623
28,0.9224898931124009,0.6580829756795422,1.5272706201927146,0.457286432160804
29,0.9610831679533821,0.65379113018598,1.1307488769742113,0.6231155778894473
30,0.8925677875592474,0.6809728183118741,1.5651579316536985,0.507537688442211
31,0.8907975875939081,0.6838340486409156,1.385009793779958,0.5628140703517588
32,0.805782927634549,0.721030042918455,1.3353454108214258,0.5829145728643216
33,0.8535415849972181,0.7024320457796852,1.3300376483543435,0.5678391959798995
34,0.8950501699986546,0.6781115879828327,1.3771771468109821,0.5577889447236181
35,0.7905792369692451,0.7081545064377682,1.2941099902493272,0.5477386934673367
36,0.8261516539323995,0.6852646638054364,1.1446157010955427,0.6582914572864321
37,0.7603312605440361,0.7281831187410587,1.265760536169886,0.592964824120603
38,0.7956769009345932,0.7267525035765379,1.5087006128014033,0.48743718592964824
39,0.7501012803147279,0.7324749642346209,1.6173898802330746,0.5326633165829145
