epoch,train_loss,train_acc,val_loss,val_acc
1,2.807849825707628,0.12875536480686695,2.2408435728082705,0.18592964824120603
2,2.3773133400001583,0.14163090128755365,2.136647459250599,0.23618090452261306
3,2.2679207782035906,0.1630901287553648,2.150093266712361,0.17587939698492464
4,2.2118206552852038,0.1688125894134478,2.147151991350567,0.19597989949748743
5,2.190612599914507,0.1630901287553648,2.140105169622143,0.22613065326633167
6,2.171035279190762,0.15879828326180256,2.133975823320935,0.1708542713567839
7,2.170562920481691,0.1459227467811159,2.149671258638852,0.1658291457286432
8,2.1488587290091234,0.1473533619456366,2.1196587696746367,0.17587939698492464
9,2.1488322682987806,0.17882689556509299,2.091238678400241,0.20100502512562815
10,2.155259648447214,0.16165951359084407,2.0619392910195353,0.21608040201005024
11,2.130701301094459,0.16738197424892703,2.0992293729254947,0.19095477386934673
12,2.1194593237875528,0.17167381974248927,2.0338612884732346,0.19095477386934673
13,2.1099013719435926,0.1659513590844063,2.0174312855131062,0.22110552763819097
14,2.1181313319608717,0.1859799713876967,2.0961487892285064,0.22110552763819097
15,2.115827235370576,0.18311874105865522,2.0969698429107666,0.22613065326633167
16,2.1383043471324084,0.16738197424892703,2.0449885423459,0.22613065326633167
17,2.1177605753804483,0.17310443490701002,2.014775037765503,0.23618090452261306
18,2.1019090732961936,0.18025751072961374,2.068856271667097,0.2613065326633166
19,2.0879512235671496,0.19456366237482117,2.0721138530041103,0.21608040201005024
20,2.0848720418196036,0.1988555078683834,2.021763608683294,0.25125628140703515
21,2.0710397401081133,0.19313304721030042,2.017573783146077,0.23115577889447236
22,2.0693857512931113,0.1988555078683834,2.032136764957677,0.2663316582914573
23,2.0710452612548087,0.18454935622317598,2.0079811242357573,0.24120603015075376
24,2.0621028011278364,0.20314735336194564,2.036306096081758,0.22110552763819097
25,2.0391721971045236,0.20314735336194564,2.014544902734421,0.24120603015075376
26,2.0524204657313136,0.21030042918454936,1.9979687503833867,0.24120603015075376
27,2.049590167228415,0.2217453505007153,1.994977960634471,0.23618090452261306
28,2.0512132245583596,0.18311874105865522,2.023033547042003,0.25125628140703515
29,2.029342162250961,0.19742489270386265,2.0087668895721436,0.23115577889447236
30,2.022882156617652,0.2017167381974249,1.9900601197726762,0.23115577889447236
31,2.015603132684514,0.21602288984263232,1.994414269624643,0.24623115577889448
32,2.0010502154223397,0.22746781115879827,1.9635058575539133,0.23618090452261306
33,2.0011135546093506,0.2246065808297568,2.0437397753173983,0.20100502512562815
34,2.01979825118069,0.1988555078683834,1.9655950908085809,0.24120603015075376
35,1.9821850058005774,0.23319027181688126,1.9762508365976152,0.22613065326633167
36,1.9939377243085652,0.2117310443490701,1.9885198602724314,0.22613065326633167
37,2.0116160963055743,0.20600858369098712,1.9796831835454434,0.23618090452261306
38,1.9958331327411067,0.2246065808297568,1.975237244936689,0.2562814070351759
39,1.9920708914853642,0.2017167381974249,1.9414976050506285,0.24623115577889448
40,1.9823079150122123,0.2088698140200286,1.9517253978767586,0.2864321608040201
41,1.9665140740690654,0.23319027181688126,1.94442645748656,0.25125628140703515
42,1.9547356317653848,0.23319027181688126,1.9689486673728904,0.271356783919598
43,1.9813807815611788,0.2088698140200286,2.025110549064138,0.3065326633165829
44,1.9321721399973049,0.25178826895565093,1.9366732086967584,0.2562814070351759
45,1.9750834125305963,0.24177396280400573,1.9802083861288713,0.20603015075376885
46,1.9334614720296792,0.25894134477825465,1.9318660252058326,0.31155778894472363
47,1.9255028224639457,0.2575107296137339,1.9323801011895414,0.3065326633165829
48,1.9418188181728424,0.24034334763948498,1.9402891319600781,0.2864321608040201
49,1.9584464433367161,0.2503576537911302,1.9639721288153873,0.32663316582914576
50,1.8994428744814085,0.2575107296137339,1.9216376525073795,0.2613065326633166
51,1.9412336202820655,0.2474964234620887,1.9125718135929586,0.3015075376884422
