epoch,train_loss,train_acc,val_loss,val_acc
1,2.303988311082679,0.09012875536480687,2.301175679393749,0.11055276381909548
2,2.293834298465385,0.1402002861230329,2.2623501938192088,0.23115577889447236
3,2.183762649609807,0.19027181688125894,2.067434490625583,0.19095477386934673
4,2.095705419139289,0.21888412017167383,2.072037329026802,0.24623115577889448
5,2.0450063123552926,0.21602288984263232,2.005515297453607,0.2663316582914573
6,2.0390220145469744,0.2374821173104435,1.9740257778359418,0.271356783919598
7,2.0103029565238133,0.25608011444921314,1.974675462473577,0.2663316582914573
8,1.9860422096197867,0.2632331902718169,1.9734424825888783,0.27638190954773867
9,1.9893246923222903,0.2804005722460658,1.9348198373114045,0.2964824120603015
10,1.9519683768991407,0.26609442060085836,1.9103991949378545,0.33668341708542715
11,1.9162135821725848,0.29756795422031473,1.8925180447161498,0.2914572864321608
12,1.9127315825147178,0.29756795422031473,1.8980404635769639,0.3065326633165829
13,1.8903857764597445,0.3061516452074392,1.8602303775710676,0.31155778894472363
14,1.8512868656109331,0.32331902718168815,1.849632003199515,0.3316582914572864
15,1.8118179107087535,0.351931330472103,1.8360670858891166,0.32160804020100503
16,1.803037525417126,0.3319027181688126,1.7910118426509838,0.36180904522613067
17,1.7673822273000628,0.34763948497854075,1.7697136438072627,0.3316582914572864
18,1.73760591863051,0.35765379113018597,1.776519064927221,0.35175879396984927
19,1.6985188640750017,0.38912732474964234,1.7811080738527691,0.3768844221105528
20,1.6755989733683705,0.3905579399141631,1.7462861813492512,0.31155778894472363
21,1.6652445692531712,0.4062947067238913,1.6833395945965943,0.3417085427135678
22,1.609619705803234,0.39628040057224606,1.5998173418955588,0.44221105527638194
23,1.565920738532649,0.4263233190271817,1.6022019086770676,0.3969849246231156
24,1.5492732224716819,0.4363376251788269,1.5814982982137096,0.4120603015075377
25,1.515268396239765,0.44635193133047213,1.5410152823481726,0.41708542713567837
26,1.4586173014579413,0.48354792560801146,1.570923711786318,0.41708542713567837
27,1.4823543383328188,0.4721030042918455,1.6388727336672682,0.4472361809045226
28,1.4259377719677229,0.463519313304721,1.6521773158605375,0.36683417085427134
29,1.4663207860122593,0.47639484978540775,1.5669765939664602,0.38190954773869346
30,1.3914553261280742,0.5121602288984263,1.5272769999863514,0.49748743718592964
31,1.3931275355457748,0.4821173104434907,1.4702539599720557,0.46733668341708545
32,1.3804962960776683,0.49928469241773965,1.511799149776823,0.47738693467336685
33,1.427904953772418,0.4892703862660944,1.4748444569170776,0.46733668341708545
34,1.3579238724810883,0.4978540772532189,1.49690167268916,0.4623115577889447
35,1.3021887713065303,0.525035765379113,1.4776028185034518,0.4472361809045226
36,1.3116491210989345,0.5178826895565093,1.4583650402088262,0.49748743718592964
37,1.343659251715151,0.4949928469241774,1.419950100644749,0.47738693467336685
38,1.2646526899801644,0.530758226037196,1.4070086287493682,0.49246231155778897
39,1.3079549669366708,0.5293276108726752,1.4232995390292986,0.48743718592964824
40,1.2499445698121416,0.5364806866952789,1.3877582466182996,0.507537688442211
41,1.2458890881149554,0.547925608011445,1.4320626821949254,0.49246231155778897
42,1.2220323907800328,0.5679542203147353,1.3647025428225648,0.5226130653266332
43,1.2125122231645815,0.5507868383404864,1.3530326812111553,0.5226130653266332
44,1.1850889576692267,0.5693848354792561,1.4460163463899238,0.47738693467336685
45,1.2103800393310569,0.5636623748211731,1.3415449072967223,0.5376884422110553
46,1.1895502420283524,0.575107296137339,1.351876932172919,0.49246231155778897
47,1.1622423365051313,0.6022889842632332,1.357291809278517,0.507537688442211
48,1.1287948689576723,0.5822603719599427,1.4197647511659555,0.48743718592964824
49,1.1800951199640703,0.5679542203147353,1.3806763593874984,0.542713567839196
50,1.1425054591783297,0.6151645207439199,1.445592955728272,0.5226130653266332
