epoch,train_loss,train_acc,val_loss,val_acc
1,2.865483316399679,0.10586552217453506,2.322187604616635,0.1507537688442211
2,2.389498021981235,0.11444921316165951,2.255740214831865,0.10552763819095477
3,2.3019351505585153,0.1301859799713877,2.2631724587636977,0.1457286432160804
4,2.2609949128992737,0.13876967095851217,2.2306699393382625,0.1708542713567839
5,2.2331165254371874,0.14449213161659513,2.1672715733398746,0.18090452261306533
6,2.206836787416188,0.1630901287553648,2.1677647343832045,0.18592964824120603
7,2.177470220857765,0.1759656652360515,2.1323579064565688,0.23115577889447236
8,2.1488511606688494,0.16165951359084407,2.0873381995675553,0.21105527638190955
9,2.1537295929522644,0.15593705293276108,2.1001032836473166,0.19597989949748743
10,2.147128645954214,0.18025751072961374,2.1023744254855057,0.23115577889447236
11,2.140592395662409,0.17453505007153075,2.062139198408654,0.24120603015075376
12,2.1286732616683786,0.18025751072961374,2.05695539383433,0.24623115577889448
13,2.139998912129109,0.18454935622317598,2.0607624233667576,0.20100502512562815
14,2.1188161692053122,0.19456366237482117,2.0819636169989506,0.21608040201005024
15,2.1098965125022526,0.20314735336194564,2.0676992874049662,0.22110552763819097
16,2.101200154581466,0.18741058655221746,2.080255801953263,0.21105527638190955
17,2.1005963948322126,0.18168812589413447,2.0383119319551555,0.20603015075376885
18,2.1245350568250183,0.1859799713876967,2.0422411324390812,0.22110552763819097
19,2.0858246524617057,0.2088698140200286,2.0401627082920553,0.22613065326633167
20,2.0715481525497546,0.19313304721030042,2.0302296547434437,0.22110552763819097
21,2.06814902449541,0.20600858369098712,2.023292809874568,0.22613065326633167
22,2.064672042030804,0.1859799713876967,2.0020727512225434,0.23115577889447236
23,2.0468765307905334,0.20457796852646637,2.036261178740305,0.21608040201005024
24,2.0543467817729466,0.2017167381974249,2.0246445485694924,0.22613065326633167
25,2.0648860177598114,0.21030042918454936,2.0243556020247877,0.22613065326633167
26,2.0214393865397047,0.22317596566523606,2.015235105351587,0.24623115577889448
27,2.0588954920761915,0.19599427753934193,2.0152247371386043,0.19597989949748743
28,2.0395988589192666,0.2246065808297568,1.995730084989538,0.22613065326633167
29,2.028365165208372,0.21745350500715308,1.9996205442514852,0.20100502512562815
30,2.0205109978950073,0.2117310443490701,1.988185865795193,0.23115577889447236
31,2.048328370324873,0.2145922746781116,2.00939660335905,0.271356783919598
32,2.011178484972625,0.2317596566523605,1.9909237413550143,0.22110552763819097
33,2.018017916890855,0.23319027181688126,1.9726190890499096,0.23618090452261306
34,1.9974354340112601,0.23605150214592274,1.978545651363967,0.2562814070351759
35,2.0188815881936506,0.21888412017167383,1.9654725807995053,0.27638190954773867
36,2.016790938479706,0.2145922746781116,1.998903387155964,0.2964824120603015
37,1.9912942339251822,0.23605150214592274,1.9425050661192467,0.3065326633165829
38,2.0102638574117244,0.22317596566523606,1.9483645872854107,0.2864321608040201
39,1.9797306650868471,0.24320457796852646,1.9174474124333367,0.31155778894472363
40,1.984155188473168,0.24606580829756797,1.9049206223320123,0.2964824120603015
41,1.9792743980969822,0.2374821173104435,1.9310820438154979,0.2914572864321608
42,1.9515180587768555,0.24606580829756797,1.884450245143181,0.2964824120603015
43,1.9367519929173678,0.25894134477825465,1.8771652600274014,0.3065326633165829
44,1.925394209328298,0.2503576537911302,1.935785460112682,0.3015075376884422
45,1.8951852840074312,0.2761087267525036,1.8513566225617375,0.3165829145728643
46,1.9445017726295155,0.2646638054363376,1.8993709291045988,0.2613065326633166
47,1.8936787666339903,0.2761087267525036,1.8733676773818893,0.32663316582914576
48,1.912852883850556,0.27896995708154504,1.8658198208066088,0.2864321608040201
49,1.909230769106929,0.2703862660944206,1.8369690233738578,0.35175879396984927
50,1.8993191749752847,0.26895565092989987,1.8879033213284746,0.3065326633165829
