epoch,train_loss,train_acc,val_loss,val_acc
1,2.295993358451068,0.1072961373390558,2.2912261390686037,0.12
2,2.2872727531220267,0.09871244635193133,2.2831069374084474,0.125
3,2.2722709342645473,0.16022889842632332,2.2727523708343504,0.135
4,2.2584143906021663,0.20028612303290416,2.259730033874512,0.175
5,2.242355306772715,0.2246065808297568,2.2454929065704348,0.215
6,2.219784289470558,0.2474964234620887,2.2255584716796877,0.23
7,2.2004507996664198,0.25608011444921314,2.2039473819732667,0.245
8,2.1717337180616516,0.3032904148783977,2.1791709995269777,0.29
9,2.1301080228944707,0.2947067238912732,2.1510591983795164,0.28
10,2.106543952473926,0.32474964234620884,2.122457432746887,0.305
11,2.0786722112281812,0.31187410586552217,2.0916512203216553,0.31
12,2.0257979094214704,0.3605150214592275,2.063130860328674,0.325
13,1.983104432601274,0.37339055793991416,2.0349450874328614,0.345
14,1.9451471684828336,0.38626609442060084,2.010378165245056,0.33
15,1.907275442231196,0.38626609442060084,1.9812626647949219,0.34
16,1.8433858797444465,0.413447782546495,1.9606738328933715,0.345
17,1.8231472885489293,0.41630901287553645,1.9291687059402465,0.35
18,1.7737437706648536,0.413447782546495,1.9075701713562012,0.345
19,1.730587492002779,0.42775393419170243,1.8800871276855469,0.36
20,1.6766632181380439,0.44778254649499283,1.8606817960739135,0.335
21,1.6558447975628026,0.4563662374821173,1.8372283124923705,0.37
22,1.5965784711387536,0.48068669527896996,1.815947093963623,0.38
23,1.5567445163222,0.4892703862660944,1.793274097442627,0.39
24,1.5398683689524004,0.4864091559370529,1.785293893814087,0.38
25,1.5013975334781433,0.5064377682403434,1.7732199668884276,0.38
26,1.4701222334808546,0.49928469241773965,1.7643926239013672,0.39
27,1.4111455801730504,0.5293276108726752,1.7541883993148804,0.385
28,1.402467932994444,0.5236051502145923,1.7410431861877442,0.41
29,1.355530565218182,0.5393419170243204,1.7352042961120606,0.395
30,1.3218292778994734,0.575107296137339,1.7314691877365112,0.405
31,1.3035186970864925,0.5593705293276109,1.7194577264785766,0.42
32,1.2725473604829867,0.5693848354792561,1.7201432037353515,0.415
33,1.2612336495403569,0.5822603719599427,1.7096125745773316,0.41
34,1.2186141429370394,0.6180257510729614,1.7096896409988402,0.405
35,1.1861233596979122,0.6237482117310443,1.710723738670349,0.425
36,1.1788600419723936,0.6008583690987125,1.703240122795105,0.42
37,1.1510667144314244,0.6280400572246065,1.6964496183395386,0.435
38,1.139544555557644,0.6165951359084406,1.7163196849822997,0.42
39,1.0808953144007998,0.6409155937052933,1.7091514158248902,0.425
40,1.0776692998937953,0.6409155937052933,1.6979526424407958,0.43
41,1.0362887993902608,0.7067238912732475,1.7084843063354491,0.44
42,1.0110637456050757,0.7024320457796852,1.7106891393661499,0.435
43,0.993997700054076,0.6938483547925608,1.706238784790039,0.425
44,0.969357612136437,0.7081545064377682,1.708337802886963,0.435
45,0.9500992064482835,0.709585121602289,1.7226298999786378,0.43
46,0.9217721562358272,0.7110157367668097,1.7092708015441895,0.43
47,0.8916812944139363,0.7253218884120172,1.7185794305801392,0.43
48,0.8756839316631421,0.7410586552217453,1.7268360614776612,0.435
49,0.8729031290619158,0.7453505007153076,1.7399862623214721,0.435
50,0.8391745324980718,0.7510729613733905,1.7275332832336425,0.435
51,0.8141912471753504,0.748211731044349,1.732424373626709,0.44
52,0.8090512804548458,0.7582260371959942,1.7475944089889526,0.455
53,0.7395629350719534,0.7982832618025751,1.7605898523330687,0.46
54,0.7542302333916376,0.7839771101573677,1.764884533882141,0.445
55,0.7275602565132326,0.7896995708154506,1.7611621236801147,0.44
56,0.7017842306087969,0.8097281831187411,1.7986810874938965,0.425
57,0.707510583987393,0.7997138769670958,1.7937911939620972,0.44
58,0.6659247422422974,0.8226037195994278,1.798025631904602,0.425
59,0.6608406797328561,0.8183118741058655,1.8173547315597534,0.455
60,0.6386710517055146,0.8397711015736766,1.8339993810653688,0.47
